latitude,longitude,date
27.445,-82.391,2006-11-26
30.55044,-83.48494,1989-12-15
30.08341,-85.11039,1995-12-15
30.4836,-84.20835,2001-12-31
29.22079,-81.80539,1974-12-20
30.40785,-83.96767,1975-08-01
27.78042,-80.55011,2012-01-21
30.98555,-85.6489,1976-08-15
28.043,-82.438,1955-01-01
27.37341,-81.35876,2006-03-04
28.50665,-82.50591,1969-06-15
26.61979,-80.60976,1982-02-01
28.5716,-82.52655,2004-02-17
28.54028,-82.11083,2005-09-01
28.55359,-82.63696,2016-12-22
27.7068,-82.45165,1984-06-16
27.928,-82.124,1996-05-01
28.14617,-82.24487,2001-01-13
27.66726,-82.43094,2012-03-29
28.14162,-82.3948,2013-11-24
28.12479,-82.23728,2018-11-20
27.82074,-82.1694,2022-12-12
30.9854,-85.95136,1988-12-01
30.79,-85.685,2005-03-13
30.993,-85.97701,2006-03-16
30.8724,-85.217,1990-08-15
30.59612,-83.649,2006-11-20
28.917,-81.898,1980-02-01
29.12915,-81.63025,1980-06-30
29.10635,-81.62275,1980-07-02
28.775,-81.6965,1985-11-01
28.86151,-81.7757,1993-05-01
29.08405,-81.59005,1996-10-15
29.04865,-81.4692,2005-02-11
28.966,-81.649,2006-03-11
28.80455,-81.45354,2007-03-15
28.85982,-81.48534,2007-04-10
28.78028,-81.90477,2007-07-12
28.98491,-81.43248,2011-07-04
29.05872,-81.4819,2012-01-15
29.97454,-81.55172,2014-08-15
28.20249,-81.45163,2015-09-26
29.00086,-81.64167,2015-11-05
26.59885,-81.8708,1973-08-23
26.529,-81.6455,1982-09-01
26.7621,-81.8539,1983-07-01
26.6685,-81.8768,2004-02-17
26.6878,-81.6143,2004-12-04
26.67822,-81.81697,2009-09-14
29.10855,-82.75685,1981-08-15
29.47368,-82.6783,1981-08-28
29.07718,-82.74918,1991-01-11
29.4179,-82.55556,1991-06-15
29.39384,-82.44225,1991-08-14
29.191,-82.6505,2000-10-01
29.1039,-82.3722,2005-09-01
29.32605,-82.61581,2012-01-08
29.4694,-82.71979,2012-09-29
29.42016,-82.82335,2013-04-13
29.23723,-83.00198,2016-09-11
30.54079,-84.91096,2013-03-24
30.5931,-83.41369,2017-12-15
27.35273,-82.22301,2017-07-10
27.40743,-82.12901,2018-06-01
29.1951,-81.90875,1977-11-15
29.1299,-82.58765,1979-10-01
28.99487,-81.78879,1993-07-01
29.0765,-81.8945,1994-03-01
29.19395,-81.9233,1997-07-25
29.098,-82.42,2000-01-01
29.01175,-82.03495,2000-10-28
29.43465,-81.80878,2004-06-15
29.07655,-81.9055,2004-12-03
29.3143,-81.7268,2006-07-15
29.28942,-82.92592,2007-11-24
29.36953,-81.86789,2008-03-15
29.47529,-81.78307,2011-09-18
29.16722,-82.01917,2012-02-21
28.99496,-81.59869,2012-11-11
29.1795,-82.0435,2013-10-26
29.27043,-81.69337,2017-08-15
27.0099,-80.13215,2004-08-02
26.9807,-80.31353,2012-12-05
27.01091,-80.10344,2021-11-15
29.8398,-85.0681,1998-01-31
29.591,-82.929,1998-11-01
30.6645,-84.60745,1994-12-18
29.47035,-81.1273,1974-08-15
30.9905,-87.1814,1994-04-15
30.2809,-81.83705,1975-11-01
29.6699,-82.98365,1998-02-09
26.0645,-81.3615,1975-09-01
30.05705,-81.75165,1986-08-15
28.90854,-82.34611,1961-03-18
27.0047,-82.0332,1962-08-15
30.71362,-85.20786,2011-09-17
28.3725,-80.8595,1989-09-15
29.94974,-82.15501,2012-01-17
29.97917,-81.85223,2012-06-12
28.20954,-80.83882,1990-11-23
28.31193,-80.7217,1998-06-22
28.93312,-80.84301,2011-04-15
28.48899,-80.84716,2011-09-17
26.05091,-80.29457,1974-07-20
26.27395,-80.1937,1975-01-15
26.08285,-80.21025,1980-07-15
26.28585,-80.17845,1994-09-15
26.28516,-80.27977,2007-04-19
26.9745,-82.1475,2001-01-20
27.07842,-81.99105,2005-10-20
26.85451,-81.71583,2006-03-15
26.91675,-81.96517,2012-05-07
28.76465,-82.42065,1983-07-16
28.78812,-82.40295,2010-09-16
28.84542,-82.20726,2010-10-31
30.069,-81.771,2003-07-01
29.98085,-81.80005,2004-03-18
30.11584,-81.94118,2005-06-15
30.05287,-81.82794,2006-11-17
30.10139,-81.88324,2007-03-04
30.10534,-81.89438,2007-03-23
30.03432,-81.90216,2007-03-29
30.10386,-81.89565,2007-08-11
30.03042,-81.90182,2007-10-15
30.10851,-81.89905,2008-02-15
30.0461,-81.9347,2008-09-04
30.08748,-81.85762,2009-11-18
29.95301,-82.0125,2009-12-14
29.94011,-81.91354,2009-12-15
30.0809,-81.7624,2011-11-20
25.8972,-81.3065,1979-08-01
26.15915,-81.76041,1983-11-19
26.283,-81.2521,1987-06-01
26.06885,-80.8368,1993-11-20
25.91695,-81.29691,1997-07-17
25.86895,-81.1498,1997-10-01
25.84875,-81.3142,2001-03-01
26.0079,-81.22285,2001-10-15
26.01535,-81.0651,2004-02-21
25.953,-81.356,2005-04-09
25.927,-81.33,2005-06-02
26.1699,-80.98849,2006-10-09
26.09729,-81.71505,2007-07-15
25.901,-81.303,2007-12-09
25.95574,-81.48598,2008-09-01
26.1875,-81.69245,2009-08-16
26.03808,-81.64948,2010-04-15
25.889,-81.3215,2012-03-11
25.76119,-80.58182,2012-11-04
25.4817,-80.5158,1972-03-15
25.54494,-80.47805,1975-06-20
25.51665,-80.43689,1977-11-15
25.73951,-80.48021,2010-11-10
30.4544,-81.4189,1994-03-01
30.23693,-81.54172,2000-08-01
30.2333,-81.52915,2000-09-22
30.2637,-81.49433,2006-09-05
30.25389,-81.8992,2009-06-18
30.36186,-81.41444,2012-07-06
30.9725,-87.265,2009-11-21
29.41889,-81.13924,2011-12-05
30.587,-84.583,2005-09-18
30.32305,-85.4427,1972-05-15
29.93629,-85.3948,1985-05-15
30.28881,-85.64108,2000-10-14
30.1766,-85.8055,2015-07-14
30.43412,-82.28943,2006-04-12
29.67757,-82.35501,1963-09-15
29.77535,-82.3657,1985-09-29
29.58358,-82.33316,2000-06-13
29.74815,-82.44075,2012-10-09
